,nB/n0,sigma field (MeV),rho field (MeV),omega field (MeV),phi field (MeV),Neutron kF (MeV),Proton kF (MeV),electron kF (MeV),muon kF (MeV),Sigma - kF (MeV),Lambda kF (MeV),Sigma 0 kF (MeV),Neutron frac,Proton frac,electron frac,muon frac,Sigma - frac,Lambda frac,Sigma 0 frac
555,5.82000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-215913024782111.31250000,243576834474710.21875000,137012594924407927492450115467043510681600.00000000,138611791841313711845362473993696329072640.00000000,-275624386765721600652186361792606249156608.00000000,8943193234279281642206594039231830271459328.00000000,-8667568847513560351039417498784292747083776.00000000
556,5.83000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-215542676540632.59375000,243159035444736.46875000,136777581897093327797819318112371467091968.00000000,138374035766114228917266622830599710179328.00000000,-275151617663207537372272827108904381972480.00000000,8927853280189609486233534976732962794504192.00000000,-8652701662526402451774403109309795090300928.00000000
557,5.84000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-215173596615049.31250000,242742667233358.50000000,136543373708913389665692251925293198999552.00000000,138137093924048959858466565128646595444736.00000000,-274680467632962349524158817053939794444288.00000000,8912565860189285704874841490719885345423360.00000000,-8637885392556324322491338365369285315919872.00000000
558,5.85000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-214805778501177.43750000,242327722503045.06250000,136309966232487896262064452383809162182656.00000000,137900962139563405948672173640672383860736.00000000,-274210928372051282867923512190414750744576.00000000,8897330704872722156744948813137822988894208.00000000,-8623119776500670989933903983951809009942528.00000000
559,5.86000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-214439215739230.03125000,241914193966350.43750000,136077355368609921623558619104942420393984.00000000,137665636265605109789903209057787981070336.00000000,-273742991634215031413461828162730401464320.00000000,8882147546673280725296410291252450631352320.00000000,-8608404555039067086565492659142529491402752.00000000
560,5.87000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-214073901913439.21875000,241502074385487.90625000,135845537046005844375121276578009372950528.00000000,137431112183380941687536930139232389824512.00000000,-273276649229386786062658206717241762775040.00000000,8867016119847604711742662329510494805688320.00000000,-8593739470618218660706902448487791264268288.00000000
561,5.88000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-213709830651681.65625000,241091356571907.12500000,135614507221097663242479981151839122882560.00000000,137197385802116668483303136262107145699328.00000000,-272811893023214312382970003579879473283072.00000000,8851936160460107446365778574695247644721152.00000000,-8579124267436894487979726539500043842355200.00000000
562,5.89000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-213346995625108.37500000,240682033385876.71875000,135384261877768136615315147795744958709760.00000000,136964453058819365781806943578929661739008.00000000,-272348714936587483054308977540607825149952.00000000,8836907406367646590830116908123315723304960.00000000,-8564558691431059649374575117936578166521856.00000000
563,5.90000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-212985390547777.59375000,240274097736070.06250000,135154797027127817706117032599041775501312.00000000,136732309918041667744297375411532126486528.00000000,-271887106945169446764788180342440311390208.00000000,8821929597204308617159462836685834922491904.00000000,-8550042490259139093023422201007127429906432.00000000
564,5.91000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-212625009176292.37500000,239867542579156.28125000,134926108707284952445383562712449200160768.00000000,136500952371649053704094824593447263928320.00000000,-271427061078933986806665273471829668790272.00000000,8807002474366400022700733542395593447440384.00000000,-8535575413287466886977845277622702771798016.00000000
565,5.92000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-212265845309440.53125000,239462360919394.18750000,134698192983117253629690208193973860696064.00000000,136270376438588836949572533210172079734784.00000000,-270968569421706090579262741404145940430848.00000000,8792125780997538818230864047736421674385408.00000000,-8521157211575833269250368493686146002321408.00000000
566,5.93000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-211907892787839.46875000,239058545808231.65625000,134471045946046247663903993785675430232064.00000000,136040578164662054929105147449450902323200.00000000,-270511624110708283250196027401059537256448.00000000,8777299261973934182949664758814366664491008.00000000,-8506787637863226054441973642085841489625088.00000000
567,5.94000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-211551145493583.84375000,238656090343908.03125000,134244663713813826384092487774047335088128.00000000,135811553622297293737328655858237953802240.00000000,-270056217336111100778608029798218493591552.00000000,8762522663889802292877000400339105581367296.00000000,-8492466446553692120553421834576093262118912.00000000
568,5.95000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-211195597349897.18750000,238254987671061.15625000,134019042430261236074885133942813670506496.00000000,135583298910327065852731353696476900360192.00000000,-269602341340588282584803373805223775567872.00000000,8747795735042930702054683196238347003494400.00000000,-8478193393702342496841132277769390409121792.00000000
569,5.96000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-210841242320786.59375000,237855230980337.87500000,133794178265109768654388600923604102676480.00000000,135355810153766122156556190697559932534784.00000000,-269149988418875871468131677787097239912448.00000000,8733118225420375183332569585961646442938368.00000000,-8463968237001499814777578867860285880795136.00000000
570,5.97000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-210488074410701.56250000,237456813508009.03125000,133570067413744450995134775826982042075136.00000000,135129083503592317203034144925603824926720.00000000,-268699150917336729512542693084452276404224.00000000,8718489886684327404880078323262157943209984.00000000,-8449790735766991835936322460221713384734720.00000000
571,5.98000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-210136087664195.31250000,237059728535587.56250000,133346706096999030213507384755948101828608.00000000,134903115136529428113742093873472321093632.00000000,-268249821233528419641623250961286832324608.00000000,8703910472158097735121362115343951295676416.00000000,-8435660650924570011821010962409069094109184.00000000
572,5.99000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-209785276165590.65625000,236663969389451.37500000,133124090560943937752388143765730032091136.00000000,134677901254832391323599914819147930796032.00000000,-267801991815776309733174944750811167588352.00000000,8689379736812258979875586361445066142121984.00000000,-8421577744996482786199290099698655746326528.00000000
573,6.00000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-209435634038648.00000000,236269529440468.93750000,132902217076675684831973333544515506536448.00000000,134453438086074318865674057916248894734336.00000000,-267355655162750003697647391460764401270784.00000000,8674897437250904009980822146405856796737536.00000000,-8407541782088155360280092723329768066383872.00000000
574,6.01000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-209087155446237.62500000,235876402103629.56250000,132681081940108849837547627859135478890496.00000000,134229721882936106592938373049496719327232.00000000,-266910803823044917744859773240498607620096.00000000,8660463331698074224643360616715273147252736.00000000,-8393552527875030390096035218182515076366336.00000000
575,6.02000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-208739834590014.62500000,235484580837676.68750000,132460681471769787217625053232692321058816.00000000,134006748922997667196336498751794516590592.00000000,-266467430394767415728335324316353247051776.00000000,8646077179984289525870248757739683284254720.00000000,-8379609749589522574369428165440933124374528.00000000
576,6.03000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-208393665710097.56250000,235094059144745.25000000,132241012016592754233729177880537373605888.00000000,133784515508531677788549049549988732862464.00000000,-266025527525124432022278227430526106468352.00000000,8631738743533239225106932270387433016655872.00000000,-8365713216008115605482804823987712312737792.00000000
577,6.04000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-208048643084749.68750000,234704830570002.28125000,132022069943717585135222407371592120139776.00000000,133563017966299010312501706874442068525056.00000000,-265585087910016576104911000411967393366016.00000000,8617447785348581888598355561237596510093312.00000000,-8351862697438565583292828154502564250910720.00000000
578,6.05000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-207704761030064.15625000,234316888701291.53125000,131803851646289976613905647888686727036928.00000000,133342252647346463744633856222555038285824.00000000,-265146104293636421015726390277174970023936.00000000,8603204070000898687314933119822814416732160.00000000,-8338057965707262885269226372235776896270336.00000000
579,6.06000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-207362013899651.46875000,233930227168781.12500000,131586353541263069227096596371373868187648.00000000,133122215926806256494160583222365903650816.00000000,-264708569468069306378444065759672976539648.00000000,8589007363614756923542017294756598027124736.00000000,-8324298794146688120076714188682661728354304.00000000
580,6.07000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-207020396084330.81250000,233544839644615.09375000,131369572069201678786104625925893505679360.00000000,132902904203697859282721443618232836554752.00000000,-264272476272899518726012955710059546935296.00000000,8574857433855919634394001744733071518728192.00000000,-8310584957583020347781746155031813515378688.00000000
581,6.08000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-206679902011823.68750000,233160719842568.03125000,131153503694087843055997411951679750799360.00000000,132684313900731240049386543143392139804672.00000000,-263837817594819063762570841261005095305216.00000000,8560754049918655468471607005328981033484288.00000000,-8296916232323836907622177123753712615948288.00000000
582,6.09000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-206340526146451.25000000,232777861517703.40625000,130938144903128766964193673692150342090752.00000000,132466441464112642764180529655266651668480.00000000,-263404586367241390385561089513350198460416.00000000,8546696982513207018844194584480890843299840.00000000,-8283292396145965512401754811963139873046528.00000000
583,6.10000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-206002262988834.09375000,232396258466035.00000000,130723492206566257205665681008639361417216.00000000,132249283363351778266963895157650207277056.00000000,-262972775569918016129816462332222773395456.00000000,8532686003853348287714909605342172252471296.00000000,-8269713228283430426327598053682483841466368.00000000
584,6.11000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-205665107075595.43750000,232015904524192.12500000,130509542137488419957276079740144999989248.00000000,132032836091071374929514165579041126481920.00000000,-262542378228559756201164017651052535873536.00000000,8518720887644096893590734121674354890637312.00000000,-8256178509415538530072114300076111616278528.00000000
585,6.12000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-205329052979066.71875000,231636793569087.25000000,130296291251642867331537596120287357698048.00000000,131817096162817986600459489765317396135936.00000000,-262113387414460815246370858217471163236352.00000000,8504801409069515410135368980618270742675456.00000000,-8242688021655055755457784952444807297368064.00000000
586,6.13000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-204994095306996.43750000,231258919517587.90625000,130083736127251916140123466103146158227456.00000000,131602060116875373144356368403295627116544.00000000,-261685796244127289284479834506441785344000.00000000,8490927344780657544006712074957361376133120.00000000,-8229241548536530835006625655472923449753600.00000000
587,6.14000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-204660228702261.87500000,230882276326191.12500000,129871873364829662910249906593577608151040.00000000,131387724514079138263619782158631705772032.00000000,-261259597878908762488243461084075723325440.00000000,8477098472883619537597675852704351594217472.00000000,-8215838875004710659052553708615875099099136.00000000
588,6.15000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-204327447842583.40625000,230506857990701.40625000,129660699587000683697360148739142061129728.00000000,131174085937633495029895841561068928237568.00000000,-260834785524634159384442876466144194068480.00000000,8463314572927711651960815508574588303835136.00000000,-8202479787403078188917644730134848740524032.00000000
589,6.16000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-203995747440241.56250000,230132658545911.28125000,129450211438320474750988716288043259002880.00000000,130961140992929520812044202112829372760064.00000000,-260411352431249995563032918400872631762944.00000000,8449575425893737350516375003543295607439360.00000000,-8189164073462488167351492866173228378226688.00000000
590,6.17000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-203665122241797.09375000,229759672065285.84375000,129240405585097924176002656524081079255040.00000000,130748886307365636627628570314686731386880.00000000,-259989291892463541460818113004701015343104.00000000,8435880814182402466464458049331694302920704.00000000,-8175891522289940240314931677043535367897088.00000000
591,6.18000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-203335567027813.59375000,229387892660649.46875000,129031278715219137590760739586279953399808.00000000,130537318530169247063194039736046859583488.00000000,-259568597245388345968328551654193222385664.00000000,8422230521602820929520263352554563515187200.00000000,-8162661924357432544866308573232236702203904.00000000
592,6.19000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-203007076612582.90625000,229017314481876.21875000,128822827537973217409397155029263610544128.00000000,130326434332220681989304973338976966410240.00000000,-259149261870193899398702128368240576954368.00000000,8408624333361135621072973399233367946297344.00000000,-8149475071490942804871805645572867906076672.00000000
593,6.20000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-202679645843852.93750000,228647931716582.87500000,128615048783879724948846111947441011949568.00000000,130116230405878395558435285016576499122176.00000000,-258731279189758120507281396964017511071744.00000000,8395062036049264261288611062717149937139712.00000000,-8136330756859505986038824755080598063677440.00000000
